iter	Logloss
2924	0.307886045
2925	0.3078828269
2926	0.3078465791
2927	0.3078181609
2928	0.3077924282
2929	0.3077591124
2930	0.307723752
2931	0.3076645732
2932	0.3076369338
2933	0.3075939205
2934	0.3075246284
2935	0.307472092
2936	0.3074291008
2937	0.3073714504
2938	0.3073296774
2939	0.3072826083
2940	0.3072522116
2941	0.3071989367
2942	0.3071626552
2943	0.3071195876
2944	0.307081941
2945	0.3070347388
2946	0.3069938238
2947	0.3069732836
2948	0.3069190791
2949	0.306897928
2950	0.3068613568
2951	0.3068357824
2952	0.3067831506
2953	0.306747876
2954	0.3067023597
2955	0.3066535255
2956	0.3066184235
2957	0.3065687752
2958	0.3065428655
2959	0.3064920779
2960	0.3064258546
2961	0.3063975727
2962	0.3063628045
2963	0.3063031756
2964	0.3062706998
2965	0.3062304316
2966	0.3062042215
2967	0.306160957
2968	0.306123823
2969	0.3060866251
2970	0.3060367009
2971	0.3060087227
2972	0.3059485165
2973	0.3059028494
2974	0.3058604626
2975	0.305826604
2976	0.305779636
2977	0.30571701
2978	0.3056814584
2979	0.3056237597
2980	0.305591381
2981	0.3055571
2982	0.3055278946
2983	0.3054961466
2984	0.3054589019
2985	0.3054162861
2986	0.305367588
2987	0.305332352
2988	0.3052975984
2989	0.3052540899
2990	0.3052237113
2991	0.3051593758
2992	0.3051120042
2993	0.3050744827
2994	0.3050295398
2995	0.3049544613
2996	0.3048949135
2997	0.3048558546
2998	0.3048246139
2999	0.3047967067
3000	0.3047595162
3001	0.3047190709
3002	0.304650485
3003	0.3046011646
3004	0.3045640218
3005	0.3045094197
3006	0.3044750378
3007	0.3044059101
3008	0.3043509785
3009	0.3043184616
3010	0.3043017579
3011	0.3042620641
3012	0.3041997122
3013	0.3041502635
3014	0.304107213
3015	0.3040473995
3016	0.3039884191
3017	0.3039343069
3018	0.3039014649
3019	0.3038524636
3020	0.3038137262
3021	0.3037801453
3022	0.3037367049
3023	0.3036922548
3024	0.303634296
3025	0.303591986
3026	0.3035311475
3027	0.3034946288
3028	0.3034494024
3029	0.3034168528
3030	0.3033850344
3031	0.3033561085
3032	0.303304876
3033	0.3032907423
3034	0.3032381509
3035	0.3031964268
3036	0.303156983
3037	0.3031121461
3038	0.3030734155
3039	0.3030295276
3040	0.3029979786
3041	0.3029700472
3042	0.3029321369
3043	0.3028748198
3044	0.30283672
3045	0.3027903096
3046	0.3027435718
3047	0.3026985783
3048	0.3026541948
3049	0.3026157717
3050	0.3025898541
3051	0.3025522798
3052	0.3025096637
3053	0.3024830464
3054	0.302453992
3055	0.3024307554
3056	0.3023720297
3057	0.3023368292
3058	0.3023059598
3059	0.3022659958
3060	0.302240366
3061	0.302203146
3062	0.3021686163
3063	0.3021100949
3064	0.3020653925
3065	0.3020072102
3066	0.3019720349
3067	0.3019419464
3068	0.3018955634
3069	0.3018551276
3070	0.3018231845
3071	0.301788487
3072	0.301711738
3073	0.301672748
3074	0.3016447884
3075	0.3016029374
3076	0.3015751891
3077	0.301540559
3078	0.3014967482
3079	0.3014728777
3080	0.3014301124
3081	0.3013960429
3082	0.3013576538
3083	0.3013540741
3084	0.3013246578
3085	0.3012645675
3086	0.301238158
3087	0.3012028496
3088	0.3011639343
3089	0.3010932456
3090	0.3010536965
3091	0.3010267449
3092	0.3010008476
3093	0.3009699132
3094	0.3009317471
3095	0.3008933476
3096	0.3008522238
3097	0.3008293283
3098	0.3008119387
3099	0.3007506239
3100	0.3007118459
3101	0.3006652214
3102	0.3005835499
3103	0.3005481561
3104	0.3005091849
3105	0.3004675002
3106	0.3004181
3107	0.3003907574
3108	0.3003545804
3109	0.3003142719
3110	0.3002898746
3111	0.3002312129
3112	0.3001894537
3113	0.300162029
3114	0.3001333048
3115	0.3000951456
3116	0.3000689469
3117	0.3000514874
3118	0.3000120936
3119	0.2999821689
3120	0.2999587681
3121	0.2998910374
3122	0.2998399607
3123	0.2998183157
3124	0.2997814321
3125	0.2997473044
3126	0.299704467
3127	0.2996698052
3128	0.2996275635
3129	0.2995778116
3130	0.2995612243
3131	0.2994984964
3132	0.2994711928
3133	0.2994159602
3134	0.2993906125
3135	0.2993584105
3136	0.2993155335
3137	0.2992479106
3138	0.299219014
3139	0.2991870606
3140	0.2991444305
3141	0.2991131312
3142	0.2990289486
3143	0.2989739608
3144	0.2989256819
3145	0.2988975618
3146	0.2988676322
3147	0.2988239482
3148	0.2987961644
3149	0.298753075
3150	0.2987115063
3151	0.2986776045
3152	0.2986474855
3153	0.298620889
3154	0.2985716889
3155	0.2985143756
